movieId,imdbId
58146,tt1001562
81564,tt1001526
66203,tt1001508
59725,tt1000774
59810,tt1000771
71131,tt1000764
60137,tt0997088
71390,tt0996966
70678,tt0996948
108709,tt0995832
56095,tt0995829
58889,tt0995061
61729,tt0995039
106782,tt0993846
86190,tt0993842
78544,tt0993779
56921,tt0991178
83349,tt0990407
68901,tt0990404
74688,tt0989757
56949,tt0988595
58554,tt0988108
56030,tt0988102
61352,tt0988047
73017,tt0988045
71530,tt0986263
64197,tt0986233
64983,tt0985699
80219,tt0985694
64993,tt0983213
90746,tt0983193
62155,tt0981227
82169,tt0980970
85510,tt0978764
71899,tt0978762
60943,tt0978759
81641,tt0977855
68838,tt0977648
73386,tt0976246
72696,tt0976238
63179,tt0976060
64622,tt0976051
98585,tt0975645
59429,tt0974959
68135,tt0974661
61075,tt0974554
70927,tt0973844
82852,tt0970866
64497,tt0970416
62376,tt0970411
90866,tt0970179
88950,tt0968264
60832,tt0964539
81932,tt0964517
79139,tt0963966
58975,tt0963794
62718,tt0963743
129514,tt0963207
66198,tt0963178
68269,tt0962736
62912,tt0962726
92613,tt0960770
65088,tt0960731
59900,tt0960144
65130,tt0959337
77866,tt0955308
65037,tt0953318
56176,tt0952640
85572,tt0951335
73469,tt0949815
60037,tt0949731
95510,tt0948470
74795,tt0947810
61705,tt0947802
81591,tt0947798
85414,tt0945513
57980,tt0945356
79293,tt0944835
73664,tt0944834
59392,tt0942903
61132,tt0942385
59549,tt0942384
78893,tt0938283
59369,tt0936501
72395,tt0929632
60674,tt0929629
62250,tt0929425
86377,tt0927619
74327,tt0926759
59306,tt0926129
81834,tt0926084
70533,tt0923811
54881,tt0923752
68884,tt0920473
160563,tt0918940
64575,tt0918927
78218,tt0914863
64034,tt0914798
60128,tt0913445
72386,tt0913425
72762,tt0913354
55071,tt0912593
55687,tt0912592
60069,tt0910970
61024,tt0910936
69118,tt0910905
115927,tt0910865
69495,tt0910847
71106,tt0910554
53123,tt0907657
61289,tt0906665
55566,tt0906108
58365,tt0905979
90345,tt0905372
134881,tt0903657
98809,tt0903624
71732,tt0902290
66785,tt0901487
65585,tt0901476
63072,tt0898367
108548,tt0898266
64249,tt0897387
69974,tt0896927
92048,tt0896872
57401,tt0896798
71700,tt0896534
58879,tt0893382
78637,tt0892791
67408,tt0892782
76093,tt0892769
78316,tt0892318
64499,tt0892255
55946,tt0891527
55577,tt0890870
69784,tt0889583
80166,tt0889573
69481,tt0887912
61323,tt0887883
74649,tt0886531
128520,tt0884732
56145,tt0884328
59594,tt0884224
57526,tt0880578
55555,tt0880502
80551,tt0879870
78116,tt0878835
72641,tt0878804
56069,tt0878695
65261,tt0876563
79299,tt0874957
89343,tt0873886
59258,tt0871426
69134,tt0870984
79686,tt0870210
64620,tt0870111
58351,tt0870090
59333,tt0866439
55451,tt0866437
59103,tt0865556
109846,tt0864835
78122,tt0863136
67267,tt0862846
77201,tt0862467
55721,tt0861739
106873,tt0860907
84187,tt0860906
60937,tt0859163
71318,tt0858486
59018,tt0857191
58964,tt0856288
58191,tt0854678
61250,tt0852713
52885,tt0851578
63515,tt0851577
57453,tt0848542
102720,tt0848537
70545,tt0848281
89745,tt0848228
127728,tt0847833
56563,tt0847817
50703,tt0846789
107555,tt0845439
59141,tt0845046
89678,tt0844794
64508,tt0844760
71264,tt0844471
75983,tt0844457
74508,tt0844330
68848,tt0844286
53447,tt0842929
79242,tt0842926
59684,tt0841119
56805,tt0841046
62378,tt0841027
80489,tt0840361
58156,tt0839980
60756,tt0838283
66798,tt0838232
55269,tt0838221
140880,tt0838192
64153,tt0837791
97225,tt0837562
68967,tt0836700
52617,tt0835787
65682,tt0834001
58047,tt0832266
55167,tt0831888
61401,tt0831887
111364,tt0831387
63113,tt0830515
54503,tt0829482
114795,tt0829150
64278,tt0828154
59519,tt0827517
57792,tt0825236
56587,tt0825232
63062,tt0824747
51935,tt0822854
86835,tt0822847
65230,tt0822832
50651,tt0822389
68932,tt0821642
69606,tt0821640
55684,tt0821470
58655,tt0817538
74450,tt0817230
80586,tt0817177
103249,tt0816711
109487,tt0816692
80844,tt0816556
106441,tt0816442
54734,tt0815244
59126,tt0815241
74946,tt0815236
66310,tt0814685
64716,tt0814314
74530,tt0814255
48698,tt0814075
61465,tt0814022
78729,tt0813980
58303,tt0813547
59814,tt0812243
58315,tt0811138
49132,tt0811136
59037,tt0811080
84950,tt0810922
90890,tt0810913
61123,tt0810900
141749,tt0810819
61206,tt0809425
54426,tt0809407
74698,tt0808510
57504,tt0808506
55442,tt0808417
71823,tt0808399
55253,tt0808357
58301,tt0808279
88682,tt0808245
50011,tt0808185
68554,tt0808151
50189,tt0808146
58029,tt0807054
73168,tt0806203
73488,tt0806027
55280,tt0805564
48711,tt0805526
74152,tt0804558
56336,tt0804555
72630,tt0804529
80693,tt0804497
54787,tt0804461
54290,tt0804452
122890,tt0803096
118468,tt0803038
59418,tt0802948
60857,tt0801526
86332,tt0800369
76175,tt0800320
79163,tt0800228
57845,tt0800099
60040,tt0800080
51937,tt0800069
58998,tt0800039
48262,tt0799954
50798,tt0799949
55830,tt0799934
54331,tt0796375
54513,tt0796368
68358,tt0796366
58706,tt0796307
60397,tt0795421
53956,tt0795368
76030,tt0795351
74486,tt0790799
152057,tt0790770
79029,tt0790769
103655,tt0790736
99112,tt0790724
72479,tt0790712
55851,tt0790706
106100,tt0790636
101283,tt0790628
54256,tt0787475
114552,tt0787474
67252,tt0785035
49917,tt0783612
70465,tt0783532
55052,tt0783233
74452,tt0780653
57910,tt0780622
56079,tt0780608
53129,tt0780571
57669,tt0780536
72737,tt0780521
57353,tt0780516
72741,tt0780511
88129,tt0780504
54328,tt0778784
70282,tt0775552
56333,tt0775529
81018,tt0775489
69524,tt0772251
103042,tt0770828
96606,tt0770802
57951,tt0770752
90576,tt0770703
51698,tt0768212
60516,tt0765476
85612,tt0765444
55118,tt0765443
67508,tt0765432
55765,tt0765429
76054,tt0765128
72605,tt0765010
95067,tt0763831
102378,tt0762138
72701,tt0762125
53974,tt0762114
53024,tt0762111
55417,tt0762110
54004,tt0762107
71304,tt0762073
56915,tt0760329
55294,tt0758798
62374,tt0758774
51084,tt0758766
55247,tt0758758
82167,tt0758752
72367,tt0758751
60609,tt0758742
56801,tt0758730
56274,tt0757361
83332,tt0756727
55908,tt0756683
27922,tt0500140
49284,tt0499603
54775,tt0499556
51088,tt0499554
72998,tt0499549
48682,tt0499537
59501,tt0499448
55272,tt0498399
50068,tt0498380
53435,tt0498353
60950,tt0497465
45950,tt0497116
53322,tt0496806
73759,tt0495212
55498,tt0494834
140755,tt0494253
65685,tt0494238
53189,tt0494222
60072,tt0493464
44788,tt0493459
48322,tt0493430
55250,tt0492956
46850,tt0492506
55156,tt0492499
48817,tt0492492
52545,tt0492481
52967,tt0491747
86817,tt0491152
56908,tt0490579
51931,tt0490204
61210,tt0490181
50802,tt0490084
56633,tt0489664
56869,tt0489458
48877,tt0489270
54780,tt0489237
66427,tt0489235
58025,tt0489099
68659,tt0489049
45928,tt0489037
52604,tt0488120
52606,tt0488085
51575,tt0486946
52458,tt0486822
58432,tt0486674
54259,tt0486655
53464,tt0486576
47640,tt0486551
47999,tt0486358
60763,tt0486259
92234,tt0485985
79357,tt0485947
68959,tt0485323
130970,tt0484855
55259,tt0484562
78101,tt0484211
48593,tt0483726
58297,tt0483607
59727,tt0482606
60649,tt0482603
62792,tt0482572
48780,tt0482571
50160,tt0482546
50954,tt0482527
51705,tt0482088
59022,tt0481536
101142,tt0481499
51086,tt0481369
70762,tt0481273
54276,tt0481141
85022,tt0480687
65642,tt0480669
49526,tt0480271
77364,tt0480255
56174,tt0480249
55267,tt0480242
52952,tt0480025
83480,tt0479997
62999,tt0479952
59669,tt0479916
47200,tt0479884
60135,tt0479547
60471,tt0479528
53466,tt0479500
60291,tt0479468
49651,tt0479143
95377,tt0479113
43832,tt0478988
122900,tt0478970
52973,tt0478311
86898,tt0478304
46347,tt0478209
46561,tt0478197
55094,tt0478134
58803,tt0478087
48741,tt0478049
55820,tt0477348
46972,tt0477347
91325,tt0477302
56715,tt0477139
81782,tt0477080
54745,tt0477078
51925,tt0477071
50806,tt0477051
68835,tt0476991
64660,tt0476681
59339,tt0475984
47952,tt0475944
50794,tt0475394
69720,tt0475298
46062,tt0475293
143859,tt0475290
45210,tt0475276
48872,tt0475169
68159,tt0473705
43910,tt0473692
48856,tt0473488
50005,tt0473444
50658,tt0473434
50685,tt0473308
78105,tt0473075
47815,tt0473024
39052,tt0472566
85020,tt0472399
88356,tt0472181
58347,tt0472160
56788,tt0472062
48304,tt0472043
71057,tt0472033
68137,tt0471834
56251,tt0471711
90717,tt0471042
49220,tt0470765
115713,tt0470752
50842,tt0469754
46974,tt0469641
56782,tt0469494
50923,tt0469263
104078,tt0469021
50583,tt0468795
58559,tt0468569
44204,tt0468565
50259,tt0468526
51709,tt0468492
47423,tt0468489
130960,tt0468463
46559,tt0468094
56367,tt0467406
58154,tt0467200
62394,tt0467197
45662,tt0466909
90428,tt0466893
55100,tt0466839
140751,tt0466669
43919,tt0466342
45732,tt0465624
54999,tt0465602
66171,tt0465580
49961,tt0465551
55276,tt0465538
64116,tt0465502
56156,tt0465494
55110,tt0465436
139130,tt0465316
56775,tt0465234
53326,tt0465203
47937,tt0464196
79879,tt0464154
56339,tt0464141
49957,tt0464049
49910,tt0463998
46335,tt0463985
53000,tt0463854
45726,tt0463034
47382,tt0462590
43267,tt0462570
54272,tt0462538
53550,tt0462504
57528,tt0462499
65310,tt0462485
65982,tt0462465
52281,tt0462322
54768,tt0462244
51091,tt0462200
56152,tt0461770
54270,tt0461703
47894,tt0460989
49932,tt0460829
68444,tt0460810
59387,tt0460791
57326,tt0460780
57972,tt0460766
59985,tt0460745
53318,tt0460740
68319,tt0458525
113573,tt0458481
45720,tt0458352
88140,tt0458339
44301,tt0458242
49286,tt0457939
50514,tt0457655
53468,tt0457572
46967,tt0457513
45666,tt0457510
49225,tt0457496
48522,tt0457495
52456,tt0457433
48394,tt0457430
55999,tt0457419
69278,tt0457400
42725,tt0456554
47122,tt0455967
50445,tt0455960
112171,tt0455944
43904,tt0455857
63853,tt0455824
55116,tt0455782
51927,tt0455760
53138,tt0455596
48738,tt0455590
95313,tt0455565
62113,tt0455538
46337,tt0455499
74685,tt0455407
52462,tt0455326
140749,tt0455299
49528,tt0454970
44193,tt0454945
47099,tt0454921
43932,tt0454919
97938,tt0454876
44199,tt0454848
44397,tt0454841
48319,tt0454824
51471,tt0454776
50147,tt0454082
101895,tt0453562
51939,tt0453556
49278,tt0453467
52694,tt0453451
61646,tt0452971
52644,tt0452702
70599,tt0452694
49013,tt0452681
45730,tt0452637
55245,tt0452625
50064,tt0452624
55290,tt0452623
61248,tt0452608
42009,tt0452598
45501,tt0452594
47404,tt0452039
42632,tt0451094
58299,tt0451079
72165,tt0450405
53953,tt0450385
47810,tt0450345
42723,tt0450278
49530,tt0450259
43936,tt0450232
52579,tt0450188
65567,tt0449487
46723,tt0449467
51127,tt0449121
45208,tt0449089
53125,tt0449088
43908,tt0449061
46578,tt0449059
64997,tt0449040
49649,tt0449010
90647,tt0448694
60074,tt0448157
52328,tt0448134
47261,tt0448075
67197,tt0448011
49772,tt0446755
79203,tt0446750
46322,tt0446059
44613,tt0446046
79702,tt0446029
52460,tt0446013
52245,tt0445934
54190,tt0445922
41527,tt0445620
81138,tt0445054
42197,tt0444653
51540,tt0443706
60760,tt0443701
44671,tt0443693
55363,tt0443680
58293,tt0443649
45062,tt0443632
39408,tt0443567
47610,tt0443543
42734,tt0443536
34552,tt0443518
49824,tt0443489
52717,tt0443473
51418,tt0443456
48385,tt0443453
115881,tt0443424
58103,tt0443274
98154,tt0443272
55995,tt0442933
96075,tt0442632
44694,tt0441909
44731,tt0441796
59784,tt0441773
64321,tt0441762
53133,tt0441007
54286,tt0440963
44828,tt0439815
92494,tt0439553
62331,tt0439533
48560,tt0439289
68791,tt0438488
33639,tt0438205
44022,tt0438097
44840,tt0437863
54910,tt0437857
44709,tt0437800
106397,tt0437489
42935,tt0437447
33688,tt0437407
37240,tt0436971
44511,tt0436864
33838,tt0436724
47629,tt0436697
34153,tt0436613
70697,tt0436339
44864,tt0436331
44633,tt0436231
34338,tt0436078
39715,tt0436058
78499,tt0435761
51412,tt0435705
52712,tt0435670
113378,tt0435651
40732,tt0435625
44191,tt0434409
48791,tt0434215
51884,tt0433416
40581,tt0433400
49314,tt0433387
48591,tt0433386
39292,tt0433383
73268,tt0433362
60086,tt0433350
42740,tt0433116
90249,tt0433035
51174,tt0432402
39446,tt0432348
72226,tt0432283
55232,tt0432021
56941,tt0431308
54736,tt0431197
96490,tt0431021
63131,tt0430922
44759,tt0430912
48159,tt0430779
61361,tt0430770
45221,tt0430634
47202,tt0430576
53883,tt0430484
47044,tt0430357
40574,tt0430308
46865,tt0430304
32302,tt0430289
34534,tt0430105
48660,tt0430051
44225,tt0429591
47124,tt0429589
78469,tt0429493
34072,tt0428803
42677,tt0428441
59721,tt0427998
47950,tt0427969
45183,tt0427954
44195,tt0427944
52241,tt0427470
54771,tt0427392
52975,tt0427327
34542,tt0427312
56885,tt0427309
44004,tt0427229
79428,tt0427152
55872,tt0426931
50442,tt0426883
59014,tt0426592
43376,tt0426578
61026,tt0425637
43708,tt0425598
62115,tt0425458
44665,tt0425210
36525,tt0425123
51255,tt0425112
60126,tt0425061
48520,tt0424993
51304,tt0424938
54732,tt0424823
33681,tt0424774
97757,tt0424755
32582,tt0424565
45728,tt0424345
40414,tt0424205
44974,tt0424136
32022,tt0424129
48982,tt0424095
54281,tt0423977
30803,tt0423866
53460,tt0423294
47978,tt0423169
46574,tt0422861
45880,tt0422720
40946,tt0422528
83603,tt0422258
43744,tt0421994
43558,tt0421729
64957,tt0421715
35957,tt0421239
39381,tt0421238
47148,tt0421229
82608,tt0421090
55444,tt0421082
59016,tt0421073
37382,tt0421054
49265,tt0420901
48518,tt0420294
127212,tt0420293
43899,tt0420260
33896,tt0420251
65577,tt0420238
46976,tt0420223
31408,tt0420206
45028,tt0420087
48596,tt0419946
56607,tt0419887
52668,tt0419843
44197,tt0419749
71494,tt0419724
140739,tt0419722
37380,tt0419706
40412,tt0419677
41863,tt0419294
48032,tt0419198
33834,tt0418819
34528,tt0418773
40278,tt0418763
31689,tt0418753
48783,tt0418689
39307,tt0418647
47491,tt0418455
53996,tt0418279
27912,tt0418038
31435,tt0417791
69844,tt0417741
43556,tt0417433
45506,tt0417385
38992,tt0417217
46965,tt0417148
34336,tt0417001
79006,tt0416716
51834,tt0416508
43419,tt0416496
51662,tt0416449
41285,tt0416320
40723,tt0416315
58105,tt0416236
30867,tt0416220
58306,tt0416044
33880,tt0415978
55732,tt0415965
46970,tt0415306
48043,tt0414993
43679,tt0414982
42718,tt0414852
40629,tt0414387
55274,tt0414055
49647,tt0413895
33154,tt0413845
45521,tt0413466
52722,tt0413300
53121,tt0413267
53993,tt0413099
42958,tt0412922
121491,tt0412888
59273,tt0412637
43396,tt0412080
34437,tt0412019
80026,tt0411951
57640,tt0411477
53207,tt0411061
47465,tt0410764
48231,tt0410730
58972,tt0410377
45668,tt0410297
34271,tt0410097
52950,tt0409904
83613,tt0409847
55207,tt0409799
60684,tt0409459
34198,tt0409184
45442,tt0409182
92966,tt0409011
42732,tt0408985
39416,tt0408961
55261,tt0408839
37727,tt0408790
33903,tt0408777
31437,tt0408664
34321,tt0408524
43871,tt0408345
41997,tt0408306
56757,tt0408236
48516,tt0407887
34048,tt0407304
42004,tt0407265
48972,tt0407236
34523,tt0406650
40851,tt0406375
37855,tt0406158
60384,tt0405496
86504,tt0405455
35836,tt0405422
56003,tt0405336
34332,tt0405325
27904,tt0405296
30707,tt0405159
44555,tt0405094
43921,tt0404390
48696,tt0404203
37720,tt0404032
36535,tt0404030
8987,tt0403910
8811,tt0403703
73266,tt0403702
33669,tt0403508
31804,tt0403358
34326,tt0403217
47254,tt0402910
54419,tt0402906
36509,tt0402901
42015,tt0402894
31682,tt0402406
42418,tt0402399
37386,tt0402022
51080,tt0401997
42738,tt0401855
32587,tt0401792
93363,tt0401729
50912,tt0401711
55814,tt0401383
31184,tt0401233
40870,tt0401085
48414,tt0400717
40959,tt0400525
33830,tt0400497
66808,tt0400426
27899,tt0399877
46919,tt0399862
37477,tt0399327
36529,tt0399295
34319,tt0399201
37733,tt0399146
54251,tt0398963
50601,tt0398808
31420,tt0398712
42007,tt0398375
81847,tt0398286
33646,tt0398165
45382,tt0398027
40614,tt0398017
63859,tt0397892
78160,tt0397612
41571,tt0397535
43917,tt0397313
34532,tt0397101
43930,tt0397078
33164,tt0397065
43560,tt0396752
8954,tt0396705
32289,tt0396652
30883,tt0396592
141124,tt0396587
52287,tt0396555
34162,tt0396269
48997,tt0396171
39234,tt0395972
32017,tt0395699
34323,tt0395584
50792,tt0395495
95375,tt0395479
42002,tt0395251
30749,tt0395169
31225,tt0393162
44761,tt0393109
61394,tt0392878
41769,tt0392465
33145,tt0391304
8947,tt0391198
9018,tt0391024
8938,tt0390538
8464,tt0390521
8914,tt0390384
8979,tt0390299
43391,tt0390245
8645,tt0390221
30892,tt0390123
8937,tt0390022
45672,tt0389860
39398,tt0389828
55768,tt0389790
55282,tt0389722
27882,tt0389326
37739,tt0388980
27879,tt0388888
39183,tt0388795
27878,tt0388789
101850,tt0388644
36519,tt0388482
8607,tt0388473
27876,tt0388395
27875,tt0388367
38798,tt0388125
33750,tt0387914
36276,tt0387898
48142,tt0387877
47997,tt0387808
8957,tt0387564
27873,tt0387412
36517,tt0387131
27871,tt0386792
44849,tt0386741
31685,tt0386588
39435,tt0386140
71745,tt0386117
27869,tt0386064
53894,tt0386032
36931,tt0386005
46948,tt0385880
56171,tt0385752
42730,tt0385726
27867,tt0385705
37830,tt0385700
36708,tt0385690
32296,tt0385307
30822,tt0385267
96901,tt0385073
8983,tt0385004
37731,tt0385002
33085,tt0384806
47518,tt0384793
39444,tt0384680
33495,tt0384642
45081,tt0384537
33826,tt0384488
33124,tt0384369
36533,tt0384286
48501,tt0384116
8951,tt0383694
93320,tt0383678
45722,tt0383574
42721,tt0383222
43836,tt0383216
47384,tt0383060
62511,tt0383028
93980,tt0383010
34334,tt0382992
50872,tt0382932
32562,tt0382734
34143,tt0382628
45447,tt0382625
32170,tt0382621
27857,tt0382330
33817,tt0382189
31427,tt0382077
43869,tt0381971
54997,tt0381849
8531,tt0381707
8638,tt0381681
33621,tt0381429
49272,tt0381061
37736,tt0380599
72731,tt0380510
27851,tt0380366
92004,tt0380311
6864,tt0380275
50851,tt0380268
30850,tt0379889
58839,tt0379865
34405,tt0379786
37741,tt0379725
27850,tt0379593
7256,tt0379557
27846,tt0379225
7460,tt0379217
135268,tt0379060
32291,tt0378947
7438,tt0378194
37853,tt0378109
84637,tt0377981
34520,tt0377818
8530,tt0377752
32019,tt0377471
110352,tt0377309
27839,tt0377109
36527,tt0377107
7451,tt0377092
27838,tt0377091
27837,tt0377062
45499,tt0376994
27834,tt0376968
32666,tt0376717
48268,tt0376591
8981,tt0376541
91128,tt0376136
34129,tt0376108
27831,tt0375912
51094,tt0375785
33166,tt0375679
72209,tt0375568
30894,tt0375210
8948,tt0375173
42728,tt0375154
8949,tt0375063
8376,tt0374900
32591,tt0374583
64501,tt0374569
53999,tt0374563
8014,tt0374546
33836,tt0374536
126430,tt0374463
8832,tt0374330
27826,tt0374277
27822,tt0374102
31952,tt0373981
27821,tt0373926
54001,tt0373889
54785,tt0373883
38061,tt0373469
39419,tt0373450
27816,tt0373283
6945,tt0373175
31878,tt0373074
60514,tt0373051
31114,tt0373024
57223,tt0372873
27815,tt0372824
33794,tt0372784
8917,tt0372588
31433,tt0372532
27812,tt0372279
32298,tt0372237
8665,tt0372183
59315,tt0371746
33004,tt0371724
40339,tt0371606
91355,tt0371552
39427,tt0371257
27808,tt0371246
33171,tt0370986
8810,tt0370263
43928,tt0370032
46772,tt0369994
33499,tt0369735
27803,tt0369702
30848,tt0369672
117529,tt0369610
42011,tt0369441
64032,tt0369436
8798,tt0369339
27802,tt0369060
38994,tt0369053
8642,tt0368975
8808,tt0368933
7177,tt0368913
27801,tt0368909
8972,tt0368891
56286,tt0368794
6930,tt0368745
39231,tt0368709
27800,tt0368667
8915,tt0368658
31422,tt0368578
8783,tt0368447
74754,tt0368226
8781,tt0368008
44717,tt0367975
50804,tt0367959
27798,tt0367913
59615,tt0367882
8364,tt0367790
34530,tt0367652
30793,tt0367594
38304,tt0367555
8968,tt0367479
147037,tt0367097
27793,tt0367093
38886,tt0367089
8363,tt0367085
48744,tt0367027
27792,tt0366996
37857,tt0366780
27790,tt0366777
27788,tt0366627
8807,tt0366551
49274,tt0366548
8121,tt0366532
27784,tt0366292
8830,tt0366174
27783,tt0366137
71573,tt0365929
30898,tt0365885
49396,tt0365830
8874,tt0365748
40583,tt0365737
40148,tt0365686
41716,tt0365485
7982,tt0365376
27778,tt0365265
8872,tt0365125
61350,tt0364970
30846,tt0364961
45440,tt0364955
7171,tt0364930
8814,tt0364751
8528,tt0364725
27773,tt0364569
9010,tt0364517
27772,tt0364385
7362,tt0364045
7347,tt0363988
41566,tt0363771
6890,tt0363589
7360,tt0363547
27768,tt0363532
6935,tt0363510
30818,tt0363473
7453,tt0363282
8370,tt0363226
31410,tt0363163
31445,tt0362590
6771,tt0362511
72380,tt0362478
30810,tt0362270
8966,tt0362269
8529,tt0362227
54372,tt0362225
44972,tt0362120
33138,tt0362004
7294,tt0361925
8950,tt0361862
8799,tt0361841
68157,tt0361748
8911,tt0361696
34164,tt0361693
30745,tt0361668
8622,tt0361596
7316,tt0361467
31694,tt0361411
8813,tt0361309
30820,tt0361127
36397,tt0361089
41569,tt0360717
31696,tt0360486
8866,tt0360201
8955,tt0360130
7348,tt0360009
106918,tt0359950
8667,tt0359423
8985,tt0359013
40819,tt0358273
8916,tt0358135
32031,tt0358082
31431,tt0357507
8641,tt0357413
31221,tt0357277
8871,tt0357054
33679,tt0356910
8910,tt0356721
41573,tt0356680
8372,tt0356634
8870,tt0356618
8643,tt0356470
7317,tt0356150
27751,tt0355987
33672,tt0355702
36401,tt0355295
48082,tt0354899
8930,tt0354575
31956,tt0354356
31364,tt0353969
32025,tt0352994
31162,tt0352520
8535,tt0352277
33660,tt0352248
7376,tt0351977
27741,tt0351817
33615,tt0351283
37475,tt0350261
8958,tt0350258
8362,tt0350028
8984,tt0349903
7263,tt0349825
8908,tt0349710
8640,tt0349683
8918,tt0349416
7161,tt0349205
6952,tt0348836
37384,tt0348333
46530,tt0348150
31660,tt0348121
27731,tt0347618
49299,tt0347449
27728,tt0347246
31658,tt0347149
27727,tt0347048
55031,tt0346952
8977,tt0346491
7767,tt0346336
27724,tt0346293
8865,tt0346156
7172,tt0346094
8753,tt0346091
8974,tt0345950
7260,tt0345551
27722,tt0345549
7437,tt0345074
8800,tt0345061
50162,tt0344854
27721,tt0344510
8644,tt0343818
49822,tt0343737
7293,tt0343660
8011,tt0343168
7173,tt0343135
8625,tt0342956
39869,tt0342735
6875,tt0342300
6327,tt0342275
33437,tt0342258
8577,tt0342213
6380,tt0342172
6568,tt0342167
27713,tt0342150
8931,tt0342143
7160,tt0340855
6869,tt0340468
6867,tt0340377
7152,tt0340376
32029,tt0340163
8943,tt0340012
8864,tt0339412
27706,tt0339291
8576,tt0339230
6877,tt0339071
27704,tt0338763
30812,tt0338751
7981,tt0338564
7454,tt0338526
8534,tt0338512
7150,tt0338466
6566,tt0338459
39414,tt0338427
8965,tt0338348
7163,tt0338337
8835,tt0338325
27700,tt0338309
6950,tt0338188
6954,tt0338135
7320,tt0338096
33683,tt0338095
6958,tt0338094
7361,tt0338013
6284,tt0337996
53972,tt0337978
6940,tt0337961
8860,tt0337921
7155,tt0337909
7149,tt0337741
33558,tt0337721
7375,tt0337697
7444,tt0337563
27689,tt0337103
6868,tt0335563
7255,tt0335559
7325,tt0335438
7318,tt0335345
6711,tt0335266
7367,tt0335245
7449,tt0335121
7151,tt0335119
7165,tt0335013
27685,tt0334965
6762,tt0334754
6269,tt0334416
6331,tt0334405
6535,tt0333780
8784,tt0333766
7458,tt0332452
6863,tt0332379
8366,tt0332375
33358,tt0332285
8533,tt0332280
32598,tt0332047
7319,tt0331953
27674,tt0331811
7369,tt0331632
6751,tt0331468
7439,tt0330793
6769,tt0330602
40815,tt0330373
8327,tt0330229
5622,tt0330136
27664,tt0330099
6005,tt0330069
33158,tt0329774
7352,tt0329767
52730,tt0329737
6484,tt0329717
6565,tt0329575
7299,tt0329388
84312,tt0329200
6615,tt0329101
6482,tt0329028
5670,tt0328962
6889,tt0328880
8133,tt0328844
27660,tt0328832
6586,tt0328828
7789,tt0328802
6765,tt0328589
7285,tt0328538
40597,tt0328132
7445,tt0328107
6298,tt0328099
6306,tt0327920
8982,tt0327919
6764,tt0327850
7380,tt0327679
66097,tt0327597
8666,tt0327554
8526,tt0327437
7381,tt0327247
8373,tt0327162
6753,tt0327137
45431,tt0327084
6870,tt0327056
7382,tt0326977
34536,tt0326905
7448,tt0326856
6057,tt0326769
5619,tt0326306
31101,tt0326208
6539,tt0325980
6708,tt0325805
7143,tt0325710
6564,tt0325703
6909,tt0325655
6265,tt0325537
27648,tt0325123
6883,tt0325055
8836,tt0324554
6880,tt0324216
8367,tt0324197
6538,tt0324133
8831,tt0324127
6195,tt0324080
27646,tt0324013
41912,tt0323998
6932,tt0323944
7199,tt0323633
6295,tt0323572
88345,tt0323250
7450,tt0323033
5785,tt0322802
6547,tt0322659
7142,tt0322589
39768,tt0322420
6593,tt0322330
6383,tt0322259
6754,tt0320691
33162,tt0320661
32914,tt0319970
6571,tt0319769
8527,tt0319531
6936,tt0319343
8361,tt0319262
7147,tt0319061
38499,tt0318997
7379,tt0318974
32596,tt0318649
8861,tt0318627
8873,tt0318462
6591,tt0318411
7137,tt0318374
6493,tt0318283
6772,tt0318202
7358,tt0318049
5686,tt0318034
45186,tt0317919
7156,tt0317910
7349,tt0317842
6378,tt0317740
8961,tt0317705
6872,tt0317676
7324,tt0317648
6338,tt0317303
6016,tt0317248
45517,tt0317219
8969,tt0317198
31700,tt0317132
8636,tt0316654
6887,tt0316465
7164,tt0316396
6617,tt0316356
6268,tt0316188
7158,tt0315983
7257,tt0315824
6953,tt0315733
6373,tt0315327
27611,tt0314979
5820,tt0314725
6892,tt0314676
6592,tt0314630
7258,tt0314498
6770,tt0314412
6213,tt0314353
6942,tt0314331
5448,tt0314166
6624,tt0313911
5957,tt0313737
6898,tt0313670
6879,tt0313542
5672,tt0313487
6862,tt0313443
5818,tt0313196
27604,tt0312843
6884,tt0312549
6951,tt0312528
7315,tt0312329
140745,tt0312297
38038,tt0312004
6881,tt0311648
6286,tt0311519
6541,tt0311429
6042,tt0311320
6297,tt0311289
6947,tt0311113
6322,tt0310910
5669,tt0310793
8779,tt0310778
27592,tt0310775
6296,tt0310281
6760,tt0310154
7265,tt0309987
5994,tt0309912
6768,tt0309820
6323,tt0309698
6058,tt0309593
6367,tt0309530
5506,tt0309377
6341,tt0308878
6679,tt0308808
8970,tt0308644
6062,tt0308514
6598,tt0308508
5458,tt0308506
5819,tt0308411
6927,tt0308383
8019,tt0308379
5609,tt0308208
49280,tt0308055
6957,tt0307987
5954,tt0307901
5881,tt0307479
8907,tt0307453
7096,tt0307385
33592,tt0307213
6400,tt0307197
7266,tt0307109
6332,tt0306841
6596,tt0306734
6888,tt0306047
6006,tt0305711
6212,tt0305669
5462,tt0305396
6503,tt0305357
6287,tt0305224
6620,tt0305206
6703,tt0304711
7154,tt0304415
8368,tt0304141
8070,tt0304126
6375,tt0304081
5941,tt0303933
6707,tt0303816
5572,tt0303714
6063,tt0303361
5483,tt0303353
