movieId,genres
51086,10751
51086,14
51086,18
70762,18
70762,10402
70762,10751
54276,12
54276,16
54276,35
54276,10751
85022,10751
85022,14
65642,16
65642,10402
65642,10751
65642,12
65642,14
49526,28
49526,12
49526,35
49526,10751
49526,10402
77364,12
77364,16
77364,80
77364,10751
77364,14
56174,14
56174,10751
56174,16
56174,12
55267,12
55267,14
55267,878
55267,10751
52952,10751
52952,12
52952,16
52952,10749
83480,12
83480,10751
83480,14
62999,28
62999,12
62999,878
62999,10751
59669,35
59669,10751
47200,14
47200,16
47200,10749
47200,10751
60135,14
60135,9648
60135,53
60471,35
60471,10751
60471,10749
53466,10751
53466,10402
60291,35
60291,14
60291,10749
49651,18
49651,10751
95377,16
43832,12
122900,18
52973,878
52973,28
52973,12
86898,10402
86898,18
46347,27
46347,53
46561,35
46561,18
46561,14
46561,10749
55094,35
58803,35
58803,9648
48741,35
48741,10749
48741,878
55820,18
46972,18
46972,27
91325,80
91325,18
56715,12
56715,28
81782,14
81782,18
81782,16
81782,12
54745,18
54745,10749
54745,878
51925,27
51925,878
51925,53
50806,28
50806,18
50806,27
50806,878
68835,18
68835,27
64660,27
64660,53
59339,18
59339,14
59339,27
59339,53
47952,18
47952,16
47952,10751
47952,35
47952,14
50794,27
50794,35
50794,14
69720,18
69720,10749
69720,35
46062,80
46062,9648
143859,18
45210,35
45210,80
48872,99
48872,10769
68159,80
68159,18
68159,10749
43910,10402
43910,18
48856,18
50005,53
50005,35
50005,80
50005,12
50658,35
50658,10749
50658,14
50685,12
50685,14
50685,35
50685,10751
50685,10402
50685,10749
78105,35
78105,10751
78105,10749
78105,878
47815,16
47815,18
47815,10751
39052,12
39052,16
39052,18
85020,14
85020,16
85020,18
85020,10751
88356,14
58347,18
58347,10751
58347,16
58347,12
56788,12
56788,16
56788,10751
48304,12
48304,14
71057,35
71057,10749
68137,35
56251,18
56251,10749
90717,12
90717,18
49220,35
49220,27
115713,14
115713,27
115713,35
50842,28
50842,35
46974,28
46974,35
56782,35
56782,10751
50923,53
104078,35
104078,18
104078,10749
50583,35
50583,18
44204,18
50259,80
50259,27
50259,53
51709,80
51709,18
51709,27
51709,53
47423,27
47423,18
47423,9648
130960,18
130960,10751
130960,14
130960,12
46559,18
46559,10751
46559,14
46559,12
56367,35
56367,27
56367,878
58154,27
58154,878
62394,18
62394,35
45662,18
45662,53
45662,10749
90428,27
90428,28
55100,18
55100,10402
55100,10749
140751,35
43919,28
43919,12
43919,35
45732,35
45732,18
45732,10749
54999,35
66171,12
66171,28
66171,18
66171,14
66171,9648
49961,14
49961,35
55276,10749
55276,18
64116,80
64116,18
64116,9648
64116,53
56156,35
56156,80
56156,53
55110,80
55110,18
55110,9648
55110,53
139130,28
139130,18
139130,9648
139130,53
56775,9648
56775,53
53326,80
53326,18
53326,9648
53326,53
47937,80
47937,18
47937,9648
79879,12
79879,80
79879,18
79879,9648
79879,53
56339,35
56339,9648
56339,53
49957,80
49957,18
49910,80
49910,18
49910,53
46335,53
53000,10402
53000,18
45726,18
45726,35
45726,16
47382,18
47382,10749
43267,35
43267,18
43267,10749
54272,18
54272,53
53550,12
53550,18
53550,28
57528,80
57528,18
57528,36
57528,53
65310,35
65982,28
65982,12
65982,53
52281,10749
52281,18
54768,99
51091,18
51091,53
51091,80
51091,10749
56152,18
54270,18
54270,80
54270,53
47894,18
47894,10752
49932,80
49932,18
49932,53
68444,53
68444,10752
59387,35
59387,10749
57326,9648
57326,53
57972,12
57972,80
59985,9648
59985,53
53318,18
53318,80
68319,53
68319,9648
113573,53
45720,18
45720,53
44301,80
44301,9648
44301,53
49286,35
49286,18
49286,53
50514,18
53468,10402
53468,35
46967,18
45666,9648
45666,53
49225,18
48522,18
48522,53
48522,80
52456,35
48394,18
55999,18
69278,18
69278,53
42725,18
47122,80
47122,18
47122,53
50445,18
112171,18
112171,80
43904,53
43904,878
43904,9648
63853,18
51927,37
51927,28
51927,18
51927,36
53138,35
53138,18
53138,10751
48738,18
95313,35
95313,18
95313,10769
62113,18
62113,35
62113,10749
62113,10769
46337,18
46337,10751
74685,35
74685,18
52462,18
140749,35
140749,18
140749,10749
49528,35
49528,10749
44193,35
44193,18
44193,10749
47099,35
43932,35
43932,80
43932,10749
97938,35
97938,18
97938,10749
44199,28
44199,35
44397,18
51471,18
51471,35
51471,53
51471,9648
50147,14
50147,35
50147,878
101895,18
51939,35
49278,27
49278,878
52694,35
52694,18
52694,10402
52694,10749
61646,35
61646,10749
52644,80
52644,18
70599,18
70599,35
70599,10749
70599,10751
49013,35
49013,18
49013,10749
45730,27
45730,53
45730,9648
45730,14
55245,35
55245,80
55245,18
50064,35
50064,12
55290,14
55290,35
55290,878
55290,10749
61248,9648
61248,53
42009,18
45501,18
47404,18
47404,10749
42632,18
42632,10749
58299,28
58299,35
58299,80
58299,53
72165,18
53953,28
53953,12
53953,878
47810,18
42723,35
42723,18
49530,28
49530,53
49530,80
49530,12
43936,27
43936,53
52579,35
52579,80
52579,18
52579,53
65567,18
65567,53
65567,80
46723,35
51127,12
51127,18
51127,10749
45208,18
45208,10769
53125,18
43908,35
43908,27
46578,878
46578,9648
46578,27
64997,27
64997,9648
64997,878
49649,35
49649,18
90647,35
90647,18
90647,10749
60074,14
60074,18
60074,10749
52328,35
52328,10749
47261,18
67197,12
67197,16
67197,35
67197,10751
49772,35
79203,35
46322,18
46322,14
46322,10749
44613,27
79702,35
52460,35
52245,35
54190,35
54190,18
41527,18
41527,10402
81138,10770
81138,18
42197,18
51540,18
51540,35
44671,18
44671,28
44671,80
55363,18
55363,10769
58293,35
58293,18
45062,53
45062,878
39408,18
39408,10749
47610,18
47610,36
42734,18
42734,53
34552,27
34552,35
49824,18
49824,14
49824,35
52717,35
51418,35
51418,18
48385,35
48385,18
115881,18
115881,53
58103,14
58103,18
58103,35
98154,28
98154,10752
98154,878
55995,99
96075,35
96075,18
44694,35
59784,53
59784,35
59784,14
59784,27
64321,28
64321,18
64321,14
64321,27
64321,53
53133,18
54286,99
44828,35
44828,18
44828,10749
92494,80
92494,18
62331,18
48560,18
48560,28
48560,53
48560,80
68791,35
33639,18
33639,36
44022,18
44022,10402
44840,27
44840,9648
44840,53
54910,35
54910,10751
44709,14
44709,18
44709,9648
106397,18
42935,18
42935,35
42935,10402
33688,35
33688,53
37240,28
37240,53
44511,18
44511,10751
33838,27
33838,9648
33838,878
47629,18
47629,28
47629,35
47629,80
34153,18
34153,10402
34153,10749
70697,18
70697,80
70697,10749
44864,14
44864,35
44864,878
44633,18
34338,35
34338,18
39715,28
39715,18
39715,53
78499,16
78499,10751
51412,12
51412,16
51412,35
51412,10751
52712,18
52712,35
113378,18
40732,36
40732,18
40732,10752
44191,35
44191,10749
48791,18
51884,27
51884,35
51884,80
40581,35
40581,18
49314,53
49314,27
49314,878
48591,28
48591,18
48591,27
48591,878
48591,53
39292,28
39292,12
39292,878
73268,28
73268,12
73268,18
73268,27
60086,12
60086,18
42740,28
42740,27
90249,35
51174,28
51174,12
51174,18
39446,35
39446,80
39446,9648
72226,35
72226,80
72226,9648
55232,12
55232,14
55232,28
56941,35
56941,18
54736,35
54736,10749
96490,12
96490,28
96490,53
63131,14
63131,27
63131,878
63131,53
44759,35
44759,80
48159,35
48159,80
61361,35
61361,80
45221,35
45221,80
47202,35
47202,80
53883,35
53883,80
47044,12
47044,35
47044,18
47044,10751
47044,14
40574,18
40574,35
40574,10749
46865,35
32302,35
32302,80
32302,53
34534,18
48660,27
48660,9648
48660,53
44225,35
44225,18
47124,18
47124,80
47124,53
78469,35
78469,10751
78469,18
78469,14
34072,878
34072,28
34072,12
34072,53
42677,12
42677,16
42677,18
42677,10751
42677,10402
59721,35
59721,18
47950,10749
47950,36
45183,18
44195,18
44195,10751
52241,10751
52241,14
52241,12
52241,878
52241,35
54771,18
54771,10751
54771,14
52975,10749
52975,37
34542,28
34542,12
34542,53
34542,10752
56885,28
56885,12
56885,53
56885,10752
44004,28
44004,12
44004,53
44004,10752
79428,28
79428,12
79428,35
79428,10749
55872,28
55872,12
55872,35
55872,10749
50442,35
50442,18
50442,878
59014,35
59014,18
59014,878
43376,18
61026,18
43708,18
62115,18
44665,35
44665,53
44665,80
44665,9648
36525,28
36525,12
36525,80
36525,18
36525,10751
36525,9648
36525,53
60126,35
48520,35
48520,18
48520,10749
51304,18
51304,35
51304,10749
54732,18
54732,53
33681,18
97757,12
97757,18
97757,28
97757,10749
97757,10751
32582,10751
32582,12
45728,35
40414,35
40414,10749
44974,18
44974,28
44974,80
32022,18
48982,18
48982,36
48982,10752
54281,27
54281,9648
54281,878
30803,28
30803,12
30803,10751
30803,14
53460,12
53460,14
53460,18
53460,28
53460,878
47978,35
47978,18
46574,18
46574,10749
45880,18
40946,18
83603,35
83603,18
43744,35
43744,18
43744,10752
43558,18
43558,36
64957,53
64957,35
64957,18
64957,10749
35957,18
39381,53
39381,80
39381,18
47148,18
47148,28
47148,37
47148,10749
82608,10402
82608,18
55444,18
59016,35
59016,18
59016,10749
37382,18
37382,10749
49265,18
49265,53
48518,35
48518,18
48518,10749
127212,27
127212,28
127212,878
43899,12
43899,878
43899,35
33896,35
33896,14
33896,878
65577,27
65577,14
46976,27
31408,18
31408,10751
31408,14
31408,878
45028,18
45028,27
45028,878
48596,27
48596,878
56607,27
56607,878
56607,53
52668,53
52668,28
52668,35
52668,80
44197,28
44197,35
44197,80
71494,27
140739,27
37380,27
37380,53
40412,27
40412,35
40412,53
41863,35
48032,27
48032,10402
33834,27
33834,878
34528,10749
34528,18
34528,36
40278,18
40278,53
40278,9648
31689,10749
31689,35
31689,53
48783,35
48783,18
48783,14
48783,10749
39307,12
39307,35
47491,12
47491,35
53996,35
53996,80
27912,35
31435,18
69844,80
69844,18
69844,53
43556,28
43556,35
43556,18
43556,10752
45506,28
45506,12
45506,35
38992,35
38992,37
46965,18
46965,28
46965,53
46965,80
34336,18
79006,18
79006,10749
51834,35
51834,10402
43419,28
43419,35
43419,27
43419,80
41285,35
41285,10749
40723,35
40723,10749
58105,28
58105,35
58105,53
30867,27
30867,53
33880,18
33880,28
33880,53
33880,80
55732,35
46970,10749
46970,35
48043,10402
48043,18
43679,99
43679,18
43679,36
43679,10752
42718,16
42718,14
42718,878
40629,35
40629,10749
55274,10749
55274,18
49647,35
49647,18
49647,10751
49647,878
33154,35
45521,35
52722,18
52722,10751
53121,35
53121,80
53993,18
42958,35
42958,18
42958,10749
121491,53
121491,80
121491,9648
59273,35
59273,18
59273,10749
43396,35
34437,35
80026,35
80026,18
80026,10749
57640,35
57640,10749
53207,53
53207,80
53207,18
53207,9648
47465,18
48231,18
48231,27
58972,27
45668,27
34271,53
34271,27
52950,27
83613,35
55207,18
55207,27
55207,53
60684,28
60684,18
60684,53
34198,28
34198,12
34198,18
34198,53
45442,28
45442,12
45442,18
45442,53
92966,28
92966,53
42732,28
42732,53
39416,27
39416,878
39416,53
55261,28
55261,878
55261,53
37727,28
37727,12
37727,18
37727,27
37727,878
37727,53
37727,37
33903,12
33903,28
33903,10749
33903,878
31437,878
31437,12
31437,18
31437,28
34321,12
34321,878
34321,9648
43871,28
43871,878
41997,28
41997,878
56757,28
56757,878
48516,28
48516,12
48516,18
34048,28
34048,18
34048,53
42004,28
42004,18
42004,53
48972,28
48972,12
48972,18
34523,99
40851,35
40851,80
37855,28
37855,80
37855,9648
37855,53
60384,18
60384,10749
60384,53
86504,35
86504,80
35836,35
56003,10749
56003,18
56003,9648
34332,35
27904,18
27904,9648
30707,18
44555,27
44555,53
44555,878
43921,28
43921,878
48696,9648
48696,27
48696,53
37720,18
37720,27
37720,53
36535,35
36535,10749
8987,27
8987,878
8811,878
8811,53
73266,878
73266,35
73266,10751
33669,18
33669,35
33669,10749
31804,18
31804,53
34326,10749
34326,35
47254,16
47254,18
47254,10751
54419,35
54419,27
54419,53
54419,37
36509,80
36509,18
42015,28
42015,18
42015,10769
31682,18
31682,10749
42418,18
37386,18
37386,10402
37386,10749
51080,16
51080,10751
51080,35
42738,35
32587,28
32587,9648
32587,53
93363,35
93363,10749
50912,18
50912,10749
55814,28
55814,878
31184,35
31184,10749
31184,18
40870,18
40870,10769
40870,10749
48414,35
40959,18
40959,10769
66808,35
66808,18
27899,878
27899,18
46919,80
46919,18
46919,53
37477,80
37477,35
37477,53
36529,10749
36529,35
36529,18
34319,35
34319,28
37733,35
37733,18
37733,53
54251,35
54251,18
50601,18
50601,9648
50601,10749
31420,53
31420,35
31420,80
31420,9648
42007,35
42007,80
81847,35
81847,10749
81847,18
33646,10749
33646,18
45382,18
63859,35
78160,18
78160,53
41571,10770
41571,36
41571,99
41571,10752
43917,80
43917,10749
43917,35
43917,18
43917,10402
34532,35
34532,10749
43930,35
43930,18
33164,35
43560,28
43560,53
43560,878
43560,27
32289,878
32289,28
32289,14
30883,18
30883,10769
141124,99
52287,10749
52287,18
52287,9648
34162,53
34162,35
34162,27
48997,18
48997,10749
39234,80
39234,53
32017,18
34323,18
34323,10769
50792,18
95375,80
95375,18
42002,35
42002,27
42002,878
30749,27
30749,878
31225,35
31225,10751
31225,14
31225,878
44761,12
44761,28
44761,35
44761,53
44761,80
61394,12
61394,28
61394,14
41769,18
41769,35
8947,18
8947,10749
9018,18
9018,10769
8938,14
8938,18
8938,35
8938,10749
8464,35
8464,10749
8914,14
8914,18
8979,28
43391,35
43391,18
43391,10749
8645,18
30892,12
30892,28
30892,878
8937,35
8937,18
8937,10749
45672,18
45672,10749
39398,53
39398,35
39398,80
55768,35
55768,18
55768,14
55768,9648
55282,27
27882,27
37739,27
27879,27
39183,27
27878,18
27878,14
27878,27
27878,9648
27878,53
101850,18
36519,28
36519,12
36519,14
36519,878
8607,28
8607,12
8607,14
8607,878
27876,35
27876,28
27876,12
27876,14
27876,878
27875,28
27875,12
27875,878
38798,27
33750,27
33750,878
36276,14
36276,27
36276,878
36276,53
48142,18
48142,27
48142,878
47997,27
47997,878
8957,14
8957,27
8957,878
27873,14
27873,27
27873,878
36517,27
36517,878
27871,14
27871,27
44849,27
44849,18
31685,53
31685,27
39435,27
39435,878
39435,53
71745,35
71745,27
71745,10402
71745,878
27869,53
27869,878
53894,35
53894,99
36931,27
36931,878
46948,27
46948,878
56171,27
56171,878
56171,53
42730,27
42730,878
27867,27
27867,878
37830,28
37830,878
36708,27
36708,878
36708,53
32296,12
32296,14
32296,27
32296,878
30822,27
30822,878
96901,28
96901,10752
96901,18
8983,18
8983,10752
37731,10749
37731,35
37731,18
33085,53
33085,878
33085,9648
47518,18
39444,18
33495,35
33495,18
33495,10749
45081,18
45081,9648
45081,53
33826,99
33826,10402
33124,35
33124,18
36533,99
48501,18
8951,35
8951,10749
93320,12
93320,18
93320,53
45722,12
45722,35
45722,80
45722,878
42721,35
42721,18
42721,14
43836,18
43836,35
47384,18
47384,53
47384,9648
47384,10402
47384,10749
62511,12
62511,16
62511,18
62511,10751
93980,80
93980,18
93980,9648
93980,53
34334,35
34334,99
50872,18
50872,35
50872,10749
32562,14
34143,28
34143,18
34143,53
45447,99
32170,35
32170,18
27857,18
33817,35
31427,18
31427,35
31427,10769
43869,878
54997,35
54997,27
8531,16
8531,35
8531,10402
8638,28
8638,12
8638,35
8638,878
8638,37
33621,53
33621,18
33621,80
33621,10749
49272,18
37736,18
37736,10749
72731,18
72731,10769
27851,35
27851,10749
92004,18
92004,53
92004,9648
6864,18
6864,10749
50851,14
50851,35
50851,878
50851,10751
30850,27
30850,9648
58839,35
58839,18
34405,9648
34405,18
37741,27
37741,35
37741,28
37741,878
37741,53
27850,35
27850,18
27850,10749
7256,18
7256,10749
27846,35
27846,14
7460,35
7460,14
135268,35
32291,27
32291,53
32291,14
32291,9648
7438,28
7438,12
7438,35
7438,10751
37853,35
37853,10749
84637,28
84637,878
84637,53
34520,12
34520,14
34520,28
34520,35
34520,878
8530,35
8530,10749
32019,18
32019,10749
110352,18
110352,28
110352,53
110352,80
27839,80
27839,18
27839,53
36527,28
36527,18
36527,36
7451,18
7451,10749
27838,18
27838,10749
27838,10752
27837,18
45499,18
45499,10749
27834,10749
27834,28
27834,35
32666,12
32666,18
48268,28
48268,12
48268,35
8981,35
8981,18
8981,10749
91128,18
91128,28
91128,53
34129,18
34129,10751
27831,18
51094,27
51094,878
33166,28
33166,80
33166,53
72209,80
72209,18
72209,35
30894,18
42728,12
42728,18
42728,28
42728,36
8949,27
8949,35
8949,10402
8376,35
32591,28
32591,12
32591,35
64501,80
64501,18
64501,9648
64501,53
53999,35
53999,18
8014,35
8014,18
33836,28
33836,35
33836,9648
126430,80
126430,53
126430,9648
8832,27
8832,53
27826,10402
27826,18
27822,28
27822,53
27822,80
27822,18
31952,18
27821,18
27821,10749
54001,35
38061,12
38061,16
38061,10751
38061,14
38061,878
39419,9648
39419,53
39419,18
27816,18
27816,80
27816,10749
6945,10749
6945,80
6945,53
6945,18
31878,35
31878,18
60514,18
60514,35
31114,18
57223,35
27815,18
27815,28
27815,53
27815,80
33794,35
8917,18
8917,53
31433,35
31433,10402
27812,18
27812,10749
32298,18
32298,10749
8665,18
59315,99
33004,18
33004,10749
40339,53
40339,10749
91355,14
91355,18
91355,35
91355,10749
39427,35
39427,14
39427,27
27808,27
33171,14
33171,27
33171,18
8810,27
8810,18
43928,18
43928,27
46772,53
46772,35
46772,27
46772,9648
33499,35
33499,27
33499,10402
27803,35
27803,53
27803,27
30848,35
117529,28
117529,18
117529,27
117529,53
42011,18
42011,27
42011,53
64032,35
8798,35
27802,27
27802,35
38994,12
38994,35
38994,10749
8642,35
8642,12
8642,10749
8808,35
7177,14
7177,18
7177,35
7177,10749
7177,10751
27801,35
8972,35
56286,12
56286,16
56286,10751
56286,14
6930,18
6930,10749
39231,28
39231,12
39231,80
39231,10749
39231,53
27800,18
27800,9648
27800,53
27800,80
8915,35
8915,10751
31422,35
31422,80
31422,10749
8783,35
8783,53
74754,28
74754,878
8781,53
8781,28
8781,878
8781,80
44717,35
44717,10749
50804,16
50804,53
27798,27
27798,878
59615,18
59615,28
59615,53
59615,80
8364,99
8364,10769
34530,27
34530,9648
34530,53
30793,28
30793,53
30793,10752
38304,28
38304,12
38304,18
38304,53
8968,28
8968,53
147037,28
147037,12
27793,28
27793,53
27793,9648
8363,12
8363,18
48744,12
27792,12
27788,12
27788,14
27788,28
8807,18
8807,878
8807,53
49274,35
49274,10751
49274,10749
8121,14
8121,35
27784,18
8830,18
8830,10751
27783,9648
27783,53
71573,18
30898,35
30898,10749
49396,28
49396,35
49396,53
8874,10749
8874,35
8874,18
40583,35
40583,18
40583,10749
40148,35
41716,10749
41716,18
41716,35
7982,27
27778,27
27778,9648
27778,53
8872,18
8872,53
8872,80
61350,35
61350,10749
30846,18
30846,53
45440,35
45440,18
45440,10402
7171,12
7171,18
7171,10751
8814,28
8814,12
8814,18
8814,10749
8528,18
8528,10749
27773,35
27773,18
9010,18
9010,53
27772,18
27772,9648
27772,10752
7362,27
7362,9648
7362,53
7347,27
7347,53
41566,878
41566,27
6890,27
6890,9648
6890,53
7360,16
7360,14
7360,10402
27768,18
6935,99
6935,10402
30818,28
30818,35
30818,80
7453,18
7453,10749
8370,18
8370,36
8370,10749
31410,35
31410,10402
31445,35
6771,35
72380,18
30810,27
8966,35
8966,27
8529,18
8529,10769
54372,35
54372,10749
44972,18
44972,12
44972,53
33138,14
33138,12
7294,18
7294,9648
7294,10749
7294,53
8950,35
8950,10402
8799,18
8799,53
8799,9648
8799,10749
68157,16
68157,18
68157,10751
68157,14
8911,18
8911,10402
34164,27
30745,28
30745,12
30745,80
30745,53
8622,12
8622,28
8622,35
7316,80
7316,18
7316,9648
7316,53
31694,35
31694,18
31694,36
8813,35
8813,18
8813,10749
30820,10749
30820,35
36397,18
36397,10749
41569,10751
31696,28
31696,35
31696,53
8866,18
8866,35
8866,10749
8866,10751
8955,18
8955,35
7348,28
7348,12
7348,35
106918,35
106918,80
8667,18
8667,878
8667,9648
8985,18
8985,28
8985,35
40819,10749
40819,18
40819,35
8916,28
8916,12
8916,18
8916,10751
32031,28
32031,10752
32031,37
31431,35
31431,18
31431,10769
31431,10402
8641,9648
8641,27
31221,28
31221,12
31221,16
31221,10751
8871,53
8871,18
8871,27
8871,878
33679,27
33679,878
8910,27
8910,9648
8910,53
41573,27
41573,53
8372,18
8870,18
8870,28
8870,35
8643,18
8643,10749
7317,35
7317,10751
27751,80
27751,18
33672,99
36401,18
36401,10749
48082,18
48082,10769
8930,28
8930,80
8930,18
8930,9648
8930,53
31956,35
31956,10749
31956,878
31364,18
31364,35
31364,10749
32025,35
32025,10749
31162,28
31162,12
31162,878
8535,18
8535,53
8535,80
8535,10749
33660,35
7376,10752
7376,18
7376,10749
27741,18
27741,10749
33615,37
37475,37
8958,35
8362,28
8362,35
8984,18
7263,35
7263,10751
7263,10402
8908,18
8908,10749
8640,18
8918,18
8918,36
7161,99
6952,18
6952,35
6952,80
6952,14
37384,18
37384,10749
46530,18
27731,35
27731,10749
49299,12
49299,35
49299,18
49299,10749
27728,35
27728,10749
31658,9648
31658,878
31658,18
27727,80
27727,18
27727,53
55031,18
55031,10749
55031,53
8977,10402
8977,10749
8977,10752
7767,18
7767,10402
7767,10749
27724,18
27724,10749
8865,28
8865,12
8865,10752
7172,18
7172,9648
7172,53
8753,35
8753,10402
8974,12
8974,28
8974,53
7260,28
7260,53
7260,12
27722,12
27722,28
27722,53
7437,10749
7437,12
7437,18
8800,37
50162,18
50162,53
27721,35
27721,10751
27721,12
27721,80
8644,28
8644,18
49822,28
49822,53
7293,80
7293,18
7293,10749
7293,53
8011,18
7173,18
8625,18
39869,18
39869,36
39869,99
6875,35
6875,18
6875,10749
6327,35
6327,10749
33437,80
33437,18
8577,35
8577,18
6380,27
6380,53
6568,18
27713,80
27713,18
27713,27
27713,53
8931,10751
8931,14
8931,878
8931,12
8931,35
7160,18
7160,10749
6869,28
6869,12
6869,18
6867,18
6867,10402
7152,18
7152,10752
32029,35
32029,18
8943,27
8943,53
8864,18
8864,35
27706,18
8576,35
8576,18
6877,35
6877,10749
27704,18
27704,10749
30812,35
30812,18
7981,99
7454,18
7454,27
7454,9648
7454,53
8534,53
7150,99
6566,28
6566,53
6566,878
39414,28
39414,12
39414,80
39414,878
39414,53
8965,14
8965,16
8965,35
8965,80
8965,10751
7163,35
7163,18
8835,12
8835,28
8835,53
27700,12
27700,28
27700,53
6950,12
6950,28
6950,53
6954,27
7320,12
7320,28
7320,53
33683,18
6958,27
6958,9648
6958,53
7361,18
6284,14
6284,18
6284,35
53972,10749
53972,18
6940,10749
6940,35
8860,12
8860,14
8860,16
7155,35
7155,18
7149,99
33558,18
33558,35
33558,10752
7375,35
7444,18
7444,9648
7444,53
7444,80
27689,18
27689,53
6868,99
7255,10749
7255,18
7255,878
7325,18
7325,35
7318,18
6711,18
7367,18
7367,35
7449,35
7449,27
7449,878
7151,12
7151,35
7165,53
7165,9648
7165,18
27685,27
27685,35
27685,14
6762,27
6269,878
6269,35
6269,27
6331,80
6331,18
6535,80
6535,18
6535,53
8784,27
7458,28
7458,12
7458,35
7458,18
6863,18
6863,35
6863,10749
8366,27
33358,37
8533,27
32598,35
32598,18
32598,10749
7319,28
7319,80
7319,53
27674,18
27674,53
7369,35
7369,27
6751,28
6751,878
6751,53
7439,35
7439,878
6769,16
6769,10751
40815,35
40815,18
40815,10751
40815,10752
8327,12
8327,18
5622,12
5622,37
5622,36
27664,18
6005,35
33158,35
7352,35
52730,35
6484,35
6565,53
7299,35
7299,18
84312,35
84312,18
84312,10749
6615,35
6482,35
5670,35
5670,10752
6889,18
6889,53
8133,18
8133,35
8133,10749
27660,14
27660,35
27660,12
6586,12
6586,18
6586,28
6586,36
6586,10752
7789,16
6765,18
7285,9648
7285,53
7285,80
7285,18
40597,35
40597,9648
40597,53
7445,18
7445,27
7445,878
6298,28
6298,12
6306,35
6306,18
6306,10402
8982,35
8982,18
8982,10402
8982,10749
6764,28
6764,18
6764,36
6764,10752
7380,53
66097,53
66097,10749
8666,18
8666,28
8526,36
8526,28
8526,18
8526,12
8526,10752
7381,35
7381,18
8373,18
6753,18
45431,35
45431,878
6870,18
7382,35
7382,18
7382,10749
34536,18
34536,10749
7448,12
7448,37
6057,18
6057,27
6057,53
5619,35
5619,10749
31101,99
31101,10769
6539,18
6708,18
6708,10749
7143,12
7143,35
7143,14
7143,878
6564,18
6564,14
6564,53
6564,9648
6909,12
6909,28
6909,53
6265,35
6265,18
27648,99
6883,27
8836,35
6880,14
6880,35
6880,18
8367,35
8367,18
6538,18
8831,18
6195,28
6195,18
6195,36
6195,10752
27646,36
27646,18
27646,28
41912,37
6932,18
6932,10749
7199,18
6295,35
88345,35
88345,10749
7450,18
5785,35
5785,18
5785,10749
6547,18
7142,10749
7142,18
7142,53
7142,27
7142,9648
39768,9648
39768,53
6593,18
6593,10749
6383,12
6383,35
6383,80
6754,18
33162,18
33162,10749
33162,36
32914,28
32914,80
32914,18
32914,9648
32914,53
6571,35
6571,18
8527,18
6936,18
8361,18
8361,10751
7147,18
38499,28
38499,14
38499,27
38499,9648
7379,16
7379,35
7379,10751
32596,35
32596,18
8861,18
8873,18
8873,10752
8873,10749
8873,37
6591,35
6591,18
7137,27
7137,53
6493,35
6772,80
6772,53
7358,28
7358,37
45186,18
7156,18
7349,10749
6378,35
6378,18
8961,18
6872,35
6872,18
7324,35
7324,18
6016,18
6016,35
45517,35
45517,37
8969,18
8969,36
8969,10752
31700,18
8636,99
6887,10752
6887,28
6887,53
7164,18
7164,10749
6617,28
6617,12
6268,18
6268,35
7158,80
7158,18
7158,9648
7257,99
7257,10402
6953,18
6953,10752
6373,35
6373,10749
27611,18
5820,35
6892,14
6892,18
6892,80
6592,18
7258,35
7258,18
7258,9648
6770,18
6213,80
6213,18
6213,9648
6213,53
6942,18
5448,28
5448,12
5448,10751
5448,14
6624,28
6624,18
6624,10752
5957,18
5957,36
5957,10749
6898,35
6898,878
6879,16
6879,14
6879,10751
6879,35
5672,18
5672,36
6862,16
6862,10751
6862,10402
5818,18
27604,18
27604,10749
6884,35
6884,18
6951,35
6951,18
6951,10402
7315,18
7315,10769
140745,18
140745,28
140745,12
140745,80
140745,53
38038,12
38038,14
6881,18
6286,12
6286,18
6541,53
6541,18
6541,80
6042,37
6297,10749
6297,18
6947,12
6322,18
5669,35
5669,18
5669,10749
8779,35
8779,10751
8779,878
27592,53
27592,80
27592,18
6296,35
6760,18
7265,18
5994,35
5994,18
6768,18
6768,36
6768,53
6323,99
6058,18
6367,18
6367,28
6367,35
6367,80
5506,18
5506,10749
6341,18
6679,18
8970,99
8970,10751
6062,35
6062,18
6062,10751
6598,27
6598,878
6598,53
5458,18
5458,10769
5819,18
6927,18
6927,10749
8019,10749
8019,18
5609,35
5609,18
5609,10752
49280,28
49280,12
49280,80
49280,18
49280,9648
49280,53
6957,80
6957,18
5954,35
5954,10402
5954,10749
5881,35
5881,18
8907,18
7096,35
7096,18
33592,80
33592,53
33592,27
33592,18
6400,27
6400,18
6400,53
6400,878
7266,27
6332,28
6332,12
6332,80
6332,18
6332,9648
6332,10749
6332,53
6596,28
6596,12
6596,18
6596,10749
6888,35
6006,18
6006,10749
6212,35
5462,18
6503,35
6503,80
6503,18
6287,28
6287,12
6287,16
6287,10751
6620,18
6703,18
7154,27
8368,18
8070,18
8070,27
8070,878
6375,80
6375,53
5941,53
6707,35
6707,9648
6707,10749
5572,10402
5572,18
6063,35
6063,18
5483,18
5483,53
6188,35
6188,18
6188,10751
6188,10749
6162,10402
5942,35
5942,18
5942,10749
5942,53
39421,80
39421,18
39421,53
6211,18
6211,53
6299,18
6299,35
6695,35
6695,10749
6339,35
7323,14
7323,35
6552,35
6552,18
6154,37
6154,28
6154,35
140761,99
140761,10769
6959,18
6959,9648
